id,name,city,display_address,google_place_id,latitude,longitude,price_point,primary_type,website
99242,Bomb Biscuit Atlanta,Atlanta,"519 Memorial Dr SE UNIT B2, Atlanta, GA 30312",ChIJ_RsvOroF9YgRDkInxsTJmJM,33.7461492,-84.3704637,low,restaurant,http://www.bombbiscuitatl.com/
100481,Pinkerton's Barbecue,Houston,"3801 Farnham St, Houston, TX 77098",ChIJtz_udADBQIYR1s-EYSJXUbw,29.7322553,-95.4116624,null,restaurant,https://www.pinkertonsbarbecue.com/
102023,Four Seasons Hotel Las Vegas,Las Vegas,"3960 S Las Vegas Blvd, Las Vegas, NV 89119",ChIJa2qbocXFyIARHH5YGwc3Qg8,36.0910372,-115.1743089,null,hotel,https://www.fourseasons.com/lasvegas/%3Futm_source%3Dgoogle%26utm_medium%3Dorganicsearch%26utm_campaign%3Dtor-vgs-hre-mid-seo-na%26utm_content%3Dna-na%26utm_term%3Dna
3979,Carnegie Hall,New York City,"881 7th Ave, New York, NY 10019",ChIJ2RFUePdYwokRd5R6XF6xFD0,40.7651125,-73.9799156,medium,concert_hall,http://www.carnegiehall.org
95030,Anhelo Restaurant,Phoenix,"7007 E 1st Ave, Scottsdale, AZ 85251",ChIJGazG_zkSK4cR_EpOAojIEvc,33.4938493,-111.9299005,null,fine_dining_restaurant,http://www.anhelorestaurant.com/
71818,Twisted Soul Cookhouse & Pours,Atlanta,"1133 Huff Rd NW #D, Atlanta, GA 30318",ChIJnSaUy8UE9YgRg7MAIH1ULZ4,33.7892169,-84.4251171,null,southern_restaurant_us,https://www.twistedsoulatl.com/
95658,RPM Italian Las Vegas,Las Vegas,"3500 S Las Vegas Blvd, Las Vegas, NV 89109, United States",ChIJk9LoarTFyIARSDsrfz6yurI,36.1193530,-115.1731475,medium,italian_restaurant,https://www.rpmrestaurants.com/rpm-italian-las-vegas/
95455,Hop Alley,Denver,"3500 Larimer St, Denver, CO 80205, United States",ChIJiz68dxp5bIcRnDG_uUVRVJw,39.7669902,-104.9742174,medium,chinese_restaurant,http://www.hopalleydenver.com/
73226,Bloom Plant Based Kitchen,Chicago,"1559 N Milwaukee Ave, Chicago, IL 60622",ChIJsVsK4J3TD4gRc925DzRAzhI,41.9098906,-87.6764643,low,american_restaurant,http://bloompb.com
8492,Lucky Cheng's,New York City,"570 10th Ave 4th flr, New York, NY 10036",ChIJORjnnYNZwokR1uP2odXPR_I,40.7650760,-73.9959860,medium,night_club,https://www.luckychengs.com
70907,BCN Taste & Tradition,Houston,"4210 Roseland St, Houston, TX 77006",ChIJjYk683y_QIYRVaLUbeMhExI,29.7349267,-95.3901565,high,spanish_restaurant,http://bcnhouston.com/
41416,Lord’s,New York City,"506 LaGuardia Pl, New York, NY 10012",ChIJ-XcRtjdZwokRMcgZdhVjqYg,40.7277403,-73.9995539,null,restaurant,http://lordsenglish.com
32210,EL Ideas,Chicago,"2419 W 14th St, Chicago, IL 60608",ChIJbbQglnAtDogR-Y6w6ETH91A,41.8627500,-87.6870000,high,american_restaurant,http://www.elideas.com
43950,Gem Home,New York City,"181 Mott St, New York, NY 10012",ChIJJ_rCLwBZwokR_QgXjl5I8t0,40.7206977,-73.9960870,low,home_goods_store,https://www.gemhomenyc.com
104429,Charlie Trotter's,Chicago,"816 W Armitage Ave, Chicago, IL 60614",ChIJpxIJemTTD4gRiZTtsxohjaM,41.9183977,-87.6492666,null,fine_dining_restaurant,https://www.charlie-trotters.com/
40782,Saison,San Francisco Bay Area,"178 Townsend Street, San Francisco, CA 94107",ChIJPUo32Aj3MhURXL06eVIEoHc,37.7797340,-122.3925242,high,restaurant,http://saisonsf.com
96905,Owamni by The Sioux Chef,Minneapolis-Saint Paul,"420 S 1st St, Minneapolis, MN 55401, United States",ChIJrSqctJQts1IRc4Q-7QQpN5I,44.9811238,-93.2604073,medium,native_american_restaurant,http://owamni.com/
108717,Chinois on Main,Los Angeles,"2709 Main St, Santa Monica, CA 90405, United States",ChIJ4Y7itdO6woARpkQJNUEbyak,34.0006111,-118.4821977,high,asian_fusion_restaurant,https://wolfgangpuck.com/dining/chinois-santa-monica
67305,Bad Idea,Nashville,"1021 Russell St #101, Nashville, TN 37206",ChIJ4cxei4JnZIgR4AMk7AUNjOI,36.1758733,-86.7503858,high,restaurant,https://www.badideanashville.com/?utm_source=organic&utm_medium=gmb
108057,Baar Baar - LA,Los Angeles,"705 W 9th St, Los Angeles, CA 90015, United States",ChIJW_3BHLfHwoARQ3w-at3U0Ek,null,null,medium,indian_restaurant,https://www.baarbaarla.com/
93855,CUT by Wolfgang Puck - Las Vegas,Las Vegas,"3325 Las Vegas Blvd S, Las Vegas, NV 89109",ChIJ9TdsBj7EyIARQ5JApcC8u4Q,36.1236924,-115.1685257,high,steak_house,https://wolfgangpuck.com/dining/cut-las-vegas/
66978,Connie & Ted's,Los Angeles,"8171 Santa Monica Blvd, West Hollywood, CA 90046",ChIJ25aVB8e-woAROgPaea77dCU,34.0911444,-118.3672167,medium,seafood_restaurant,http://www.connieandteds.com
74246,Chi Spacca,Los Angeles,"6610 Melrose Ave, Los Angeles, CA 90038",ChIJwbQBbdO4woARHT4khoXPnok,34.0832749,-118.3390866,high,italian_restaurant,http://www.chispacca.com
76563,Turkey and the Wolf,New Orleans,"739 Jackson Ave, New Orleans, LA 70130",ChIJtcKRBICmIIYR_25UytUP3Do,29.9271843,-90.0743393,low,sandwich_shop,http://www.turkeyandthewolf.com/
67886,Quince,San Francisco Bay Area,null,ChIJ8biHnb-AhYARSpU8MDPb5vs,37.7974735,-122.4032962,null,restaurant,http://www.quincerestaurant.com
10873,Blue Ribbon Brasserie - SoHo,New York City,null,ChIJQSjQsI1ZwokRu19O824YdH4,40.7254560,-74.0030270,low,american_restaurant,https://www.blueribbonrestaurants.com/restaurants/blue-ribbon-brasserie
42345,Uzuki,New York City,"95 Guernsey St, Brooklyn, NY 11222",ChIJN1M-dmVZwokRnicgNEGnFRY,40.7245208,-73.9534583,medium,japanese_restaurant,https://www.uzuki-ny.com
43949,Place des Fêtes,New York City,"212 Greene Ave, Brooklyn, NY 11238",ChIJtx7ymGVbwokRzDZBJ8NVJz0,40.6868050,-73.9628690,high,restaurant,https://www.pdfnyc.com
96572,Basta,Denver,"3601 Arapahoe Ave, Boulder, CO 80303, United States",ChIJPT9ZVsPta4cRGbtCBP9HcGw,40.0153301,-105.2484228,medium,italian_restaurant,https://bastaboulder.com/
43237,Kiko,New York City,null,ChIJY7hwYABZwokRP4p7Cn1xues,40.7261452,-74.0084601,high,american_restaurant,https://www.kikonewyork.com
101859,The Maybourne Beverly Hills,Los Angeles,"225 N Canon Dr, Beverly Hills, CA 90210",ChIJuZadDlu7woAR1Wzrce7wjow,34.0681204,-118.3986017,null,hotel,https://www.maybourne.com/en/hotels/the-maybourne-beverly-hills%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dlocal
103277,The Mansion Restaurant at Rosewood Mansion on Turtle Creek,Dallas,"2821 Turtle Creek Blvd, Dallas, TX 75219",ChIJE4ottMyeToYRXNX8EpUbhtY,32.8042036,-96.8074476,high,hotel,https://www.rosewoodhotels.com/en/mansion-on-turtle-creek-dallas
108777,The Josephine,Boston,515 Somerville Ave,ChIJGwhRLHto-dn8XWshFBiIoJQ,42.3828649,-71.1052649,medium,restaurant,https://www.josephinepizza.com
3696,Wolf,New York City,"225 W 57th St, New York, NY 10019",ChIJDSC7nUFZwokRtEwIc8WdF_Q,40.7662200,-73.9812800,medium,italian_restaurant,https://www.nordstrom.com/browse/about/new-york/restaurants/wolf
107009,Bar at Eleven Madison Park,New York City,"11 Madison Ave, New York, NY 10010",ChIJQT-_LFJZwokRlfiQ8FIVuts,40.7415914,-73.9872122,high,cocktail_bar,https://www.clementebar.com/
41206,Routier,San Francisco Bay Area,"2801 California St, San Francisco, CA 94115",ChIJv1wfmMiBhYARaDfRf4DApQ8,37.7879094,-122.4405831,medium,modern_french_restaurant,http://routiersf.com
72270,Present Tense,Nashville,"509 Houston St, Nashville, TN 37203",ChIJpamm9aBnZIgRO0JbzAr3Bb4,36.1422231,-86.7638528,low,japanese_restaurant,http://www.liveinthepresenttense.com
68612,Olamaie,Austin,"1610 San Antonio St, Austin, TX 78701",ChIJbw26uXW1RIYRJe7jQ8iC5Es,30.2799071,-97.7436982,high,american_restaurant,http://olamaieaustin.com
43274,L'Artusi,New York City,"522 Hudson Street, New York",ChIJkUqHQABZwokRYyLV9YdSirU,40.7339688,-74.0060337,low,italian_restaurant,https://www.lartusi.com
41816,John's Food and Wine,Chicago,"2114 North Halsted Street, Sheffield Neighbors, Chicago, IL",ChIJByTHeJzTD4gR31ycfZxfc3s,41.9204421,-87.6489219,medium,restaurant,https://www.johnsfoodandwine.com/
69099,Kali Restaurant,Los Angeles,"5722 Melrose Ave, Los Angeles, CA 90038",ChIJdfiEi8m4woAR82sc6js_AXs,34.0833493,-118.3244936,high,steak_house,https://www.kalirestaurant.com/
108028,SUSHISAMBA Los Angeles,Los Angeles,"639 N La Peer Dr, West Hollywood, CA 90069",ChIJqVYNKQC_woARJYTclb06csI,34.0819353,-118.3867539,high,restaurant,https://www.sushisamba.com/locations/los-angeles
108752,Spoon and Stable,Minneapolis-Saint Paul,"211 N 1ST ST, MINNEAPOLIS, MN 55401",ChIJ9i9vg2g6aj3_eYqNzfvRI9O,44.9850603,-93.2699191,high,new_american_restaurant,http://www.spoonandstable.com/
71293,Jaleo by José Andrés,"Washington, DC","480 7th St NW, Washington, DC 20004",ChIJLQH_IJC3t4kRZLetUEiw_Lw,38.8959259,-77.0222721,medium,restaurant,https://www.jaleo.com/location/washington-dc
99144,Chai Pani DC,"Washington, DC","1325 5th St NE Suite A, Washington, DC 20002",ChIJhajM1ni5t4kRtVE0rVDodO8,38.9090734,-76.9976657,medium,indian_restaurant,http://www.chaipani.com/dc
97442,The Spiral NYC,New York City,"66 Hudson Blvd E, New York, NY 10001",ChIJuYzXdZlZwokR_36T9odtqPY,40.7552723,-73.9995718,null,corporate_office,https://www.thespiralny.com
10294,Shuko,New York City,"47 E 12th St, New York, NY 10003",ChIJe8WrB5lZwokREBs3DZYJyKc,40.7334269,-73.9914636,high,japanese_restaurant,https://www.shukonyc.com
68429,Antico Nuovo,Los Angeles,"4653 Beverly Blvd, Los Angeles, CA 90004",ChIJB0hqPkC5woARQq-rCwWDiSY,34.0765597,-118.3109803,high,italian_restaurant,https://www.anticonuovo-la.com
41789,Kumiko,Chicago,"630 W Lake St, Chicago, IL",ChIJVVVFV88sDogRIs6NMpEi61s,41.8858567,-87.6440761,null,bar,https://barkumiko.com/
68695,Blue Collar Miami,Miami,"6789 Biscayne Blvd, Miami, FL 33138",ChIJC1jR09mz2YgRy4QYtGQOeFs,25.8376468,-80.1840628,low,american_restaurant,http://bluecollarmiami.com
93732,TWA Flight Center,New York City,null,ChIJ888sEltYwokRoS0cjRDwMck,40.7697024,-73.9927342,medium,event_venue,http://www.terminal5nyc.com
68258,La Grotta Ristorante Italiano,Atlanta,"2637 Peachtree Rd NE, Atlanta, GA 30305",ChIJ-aIMPpgF9YgRT3Rv61FOgCs,33.8268487,-84.3870296,high,italian_restaurant,http://lagrottaatlanta.com/
100633,Nadu,Chicago,"2518 N Lincoln Ave, Chicago, IL 60614",ChIJtXs1ES3TD4gRADuqrhc6xC4,41.9274996,-87.6519171,medium,indian_restaurant,http://naduchicago.com/
99417,Elmina,"Washington, DC",null,ChIJq0uCMQC3t4kRNvqH6Qi-XLw,38.9195509,-77.0323219,high,african_restaurant,https://www.elminarestaurant.com/
107934,Mixteca,New York City,"1 Cornelia St, New York, NY 10014",ChIJmZNfKwBZwokRqfVT6PeEXCY,40.7318320,-74.0013960,low,bar,https://cocteleriamixteca.com/
97183,Alma Fonda Fina,Denver,"2556 15th St, Denver, CO 80211",ChIJtcachtF5bIcRZsMfPFA72Ks,39.7580312,-105.0116729,medium,restaurant,https://www.almalohidenver.com/
41281,Sons & Daughters,San Francisco Bay Area,"708 Bush St, San Francisco, CA 94108",ChIJvXXIOoyAhYARe-ixq3WdmrY,37.7902809,-122.4091133,high,restaurant,http://sonsanddaughterssf.com
39542,Tosca Cafe,San Francisco Bay Area,null,ChIJ2xNJivSAhYARhivCKSIaZCY,37.7976266,-122.4058736,medium,bar,http://toscacafesf.com
70663,Chemin à la Mer,New Orleans,"2 Canal St, New Orleans, LA 70130",ChIJJ1IJEW2mIIYRWGEYqk7J47Y,29.9490488,-90.0638056,high,steak_house,https://www.cheminalamer.com/?utm_source=google&utm_medium=organicsearch&utm_campaign=tor-nln-fab-mid-seo-na&utm_content=na-na&utm_term=na
41365,Le Clou,"Washington, DC","222 M St NE, Washington, DC 20002",ChIJWVeCqWm5t4kRf5pP8ugEHIQ,38.9057749,-77.0027280,medium,french_restaurant,http://lecloudc.com
68543,Brush Sushi,Atlanta,"3009 Peachtree Rd NE #140, Atlanta, GA 30305",ChIJBf-1gFQF9YgRKggL2q5e-IM,33.8374040,-84.3809233,high,japanese_restaurant,https://brushatl.com/
100147,Bar ANA,Atlanta,"939 Ponce De Leon Ave NE, Atlanta, GA 30306",ChIJEcipkr4F9YgR5PKq-SaL4_A,33.7735007,-84.3566349,null,dessert_restaurant,https://www.baranaatl.com/
6879,Union Square Cafe,New York City,"101 E 19th St, New York, NY 10003",ChIJxTHke6JZwokRCLWVd99eDBw,40.7377500,-73.9878740,null,restaurant,http://www.unionsquarecafe.com
67059,Aria,Atlanta,"490 East Paces Ferry Rd NE, Atlanta, GA 30305",ChIJ2UR5rfMF9YgR1k2zHnrt8qo,33.8387184,-84.3719024,null,american_restaurant,http://www.aria-atl.com/
40853,Z & Y Restaurant,San Francisco Bay Area,"655 Jackson Street, San Francisco, CA 94133",ChIJmevPu_SAhYARMmQlHRt_Rj4,37.7959240,-122.4060040,low,meal_takeaway,https://www.zandyrestaurant.com/
11577,Marc Forgione,New York City,"30 Hudson St, New York, NY 10013",ChIJhSLc_R5awokReYEI4dyODxA,40.7164700,-74.0095599,medium,american_restaurant,https://www.marcforgione.com
69568,Bello by Sandro Nardone,Los Angeles,"1200 Bison Ave Suite C2, Newport Beach, CA 92660",ChIJf21kOlvf3IARTFeUh4omyw4,33.6379870,-117.8642472,high,italian_restaurant,https://bellobysandronardone.com
108768,il Carcofo,Chicago,"1045 W Fulton St, Chicago, IL 60607",,41.8865203,-87.6543999,high,roman_restaurant,http://www.ilcarciofochicago.com/
11026,Atla,New York City,"372 Lafayette St, New York, NY 10012",ChIJLSOKsppZwokR_j81qK3aPsM,40.7271874,-73.9938924,low,mexican_restaurant,https://www.atlanyc.com
39671,YOSHINO • NEW YORK,New York City,"342 Bowery, New York, NY 10012",ChIJ6WTjLENZwokRsU3IurxvnCI,40.7262286,-73.9921624,null,sushi_restaurant,http://yoshinonewyork.com
99948,Casa Dani Century City,Los Angeles,"10250 Santa Monica Blvd, Los Angeles, CA 90067",ChIJ2_WlTZS7woARoGIsiuxhv_8,34.0591841,-118.4202901,null,spanish_restaurant,https://www.sbe.com/restaurants/casa-dani/casa-dani-century-city/
70607,Sushi Kaneyoshi,Los Angeles,"250 1st St B1, Los Angeles, CA 90012",ChIJIXKeGv_HwoARtFSSk2sS2AI,34.0500361,-118.2415175,high,sushi_restaurant,https://kaneyoshi.us
107961,Beef & Liberty Bar at Hawksmoor Chicago,Chicago,"500 N La Salle Dr, Chicago, IL 60654",ChIJa2U5rJ0tDogRzDRim6sXeGY,41.8909552,-87.6330204,null,bar,https://thehawksmoor.com/us/beef-liberty-bar-chicago/
107771,Seia Miami,Miami,"830 Brickell Plaza, Miami, FL 33131",ChIJwVcggR232YgRsfCXx2oDQaU,25.7656503,-80.1923331,null,restaurant,https://www.seiamiami.com/
40744,Kebab aur Sharab,New York City,"247 W 72nd St, New York, NY",ChIJp5ZUdGlZwokR9QomdJsja7A,40.7795772,-73.9832555,medium,indian_restaurant,http://kebabaursharab.com
29684,The Battery,San Francisco Bay Area,"717 Battery St, San Francisco, CA 94111",ChIJDTYl9V-AhYARfLVd9boHpkI,37.7978820,-122.4012850,null,hotel,http://www.thebatterysf.com
68242,La Natural,Miami,"7289 NW 2nd Ave, Miami, FL 33150",ChIJaeBbjZmx2YgRI0Yb0-WQtPU,25.8418810,-80.2005808,null,restaurant,http://lanaturalmiami.com
4018,Aldo Sohm Wine Bar,New York City,"151 W 51st St, New York, NY 10019",ChIJFbIdkvhYwokRAicwcVjJ2io,40.7613465,-73.9811449,medium,wine_bar,http://www.aldosohmwinebar.com
97071,Chan Seattle,Seattle,"724 Pine St, Seattle, WA 98101",ChIJsShv3bJqkFQRSqYTgc7r_0w,47.6131124,-122.3334204,low,korean_restaurant,http://www.chanseattle.com/
11743,Atera,New York City,"77 Worth St, New York, NY 10013",ChIJ_Y7rMCBawokR0mnRmN5kL2o,40.7169400,-74.0057000,high,american_restaurant,http://ateranyc.com
66845,Quarter Acre,Dallas,null,ChIJ17q6W0SfToYRxrggvDCrPPs,32.8152446,-96.7704490,high,restaurant,https://www.quarteracrerestaurant.com/
93371,Esther's Kitchen,Las Vegas,"1131 S Main St, Las Vegas, NV 89104, United States",ChIJ44w1UIXDyIAR4Gj6uVkFoPY,36.1576619,-115.1533825,low,italian_restaurant,https://www.estherslv.com/
43896,"Four Twenty Five, a Jean-Georges Restaurant",New York City,null,ChIJjybX-nVZwokRbnwwPvjMw4o,40.7605251,-73.9712296,high,american_restaurant,https://www.425parkrestaurant.com
40627,8282,New York City,"84 Stanton St, New York, NY 10002",ChIJNaUIchtZwokRHI8Pk3mEz1Y,40.7216708,-73.9887463,medium,korean_restaurant,http://eightwoeightwo.com/about-us
76702,Maple & Ash - Scottsdale,Phoenix,null,ChIJVVUVQr0LK4cR1JLKzJfvcZU,33.5019280,-111.9279606,high,steak_house,http://mapleandash.com/
40218,Copra,San Francisco Bay Area,"1700 Fillmore St, San Francisco, CA 94115",ChIJGx1jA6SBhYARLMB1ta069Bs,37.7853703,-122.4327894,medium,restaurant,https://www.coprarestaurant.com/
69709,Michael's Genuine Food & Drink,Miami,"130 NE 40th St, Miami, FL 33137",ChIJfRgILlex2YgRvDRFonWLC4w,25.8131931,-80.1926556,medium,american_restaurant,http://www.michaelsgenuine.com
108778,Las' Lap,Miami,"2216 Park Ave, Miami Beach, FL, USA",ChIJmzlO7vm12YgR7Jo7CXo4VzI,25.7983186,-80.1307392,high,restaurant,https://www.laslapmia.com/
3637,Nougatine by Jean-Georges,New York City,"1 Central Park W, New York, NY 10023",ChIJh5JzbfZYwokRzeF2GgGYd2Y,40.7689100,-73.9817600,high,french_restaurant,https://www.jean-georgesrestaurant.com/nougatine-and-terrace-at-jean-georges/
99147,Cimera,Denver,"3330 Brighton Blvd #200-2, Denver, CO 80216",ChIJHWw9sBx5bIcR3Sz07J5vI5c,39.7687416,-104.9805586,medium,panlatin_restaurant,https://www.cimeradenver.com/
6659,Rezdôra,New York City,null,ChIJDdKSyCVZwokR-9svvc9YDFo,40.7390100,-73.9891000,high,italian_restaurant,https://www.rezdora.nyc
67046,OMAKASE YUME,Chicago,"651 W Washington Blvd Suite #101, Chicago, IL 60661",ChIJ2RtTWRgtDogRPCjq4g_BsWo,41.8830440,-87.6444946,high,sushi_restaurant,https://www.omakaseyume.com/
40036,Attaboy New York,New York City,"134 Eldridge St, New York, NY 10002",ChIJDbQMBIdZwokRVS4L8B8V5SA,40.7188967,-73.9913819,medium,bar,https://attaboy.us/visit-us
67646,Elcielo Miami By Juan Manuel Barrientos,Miami,null,ChIJ6VVxuZy22YgRlpY7iByTz_Q,25.7696825,-80.1915182,high,restaurant,https://elcielo.com.co/miami/?utm_source=google&utm_medium=maps&utm_campaign=el_cielo_miami
102315,The St. Regis Atlanta,Atlanta,"88 W Paces Ferry Rd NW, Atlanta, GA 30305",ChIJvR3yI48F9YgRd11It0N7nhM,33.8399960,-84.3825060,null,hotel,https://www.marriott.com/en-us/hotels/atlxr-the-st-regis-atlanta/overview/%3Fscid%3Df2ae0541-1279-4f24-b197-a979c79310b0
74564,Mother Wolf,Los Angeles,"1545 Wilcox Ave, Los Angeles, CA 90028",ChIJxdFqHyq_woARDUHX8G7HMgo,34.0994241,-118.3313098,high,italian_restaurant,http://motherwolfla.com
94856,Denver Art Museum,Denver,"100 W 14th Ave Pkwy, Denver, CO 80204, United States",ChIJFaqhMyt_bIcRMfeTGF4E8kM,39.7371878,-104.9893451,medium,art_museum,https://www.denverartmuseum.org/en
43791,Greywind,New York City,"451 10th Avenue, New York",ChIJRyAmqgpZwokRHjS6xvDPVfI,40.7557505,-73.9986545,null,restaurant,http://greywindnyc.com
40540,Jeong,Chicago,"1460 W Chicago Ave, Chicago, IL 60642",ChIJLwlex_7TD4gRGPKEsZApggo,41.8963145,-87.6647980,high,restaurant,http://jeongchicago.com
70981,Calamigos Ranch,Los Angeles,null,ChIJk5FzygYj6IARXHa8eG3QqsQ,34.0921370,-118.8174120,null,event_venue,http://www.calamigosevents.com
39727,Bresca,"Washington, DC","1906 14th St NW, Washington, DC 20009",ChIJIfKOC-i3t4kRjYSije_nwy0,38.9157867,-77.0322708,high,restaurant,https://www.brescadc.com/
93750,Courchevel Bistro,Park City,"201 Heber Ave, Park City, UT 84060",ChIJ_8f6Lb1yUocRobYlPSSYmmA,40.6464160,-111.4968540,medium,restaurant,https://www.courchevelbistro.com/?utm_source=google
41207,Prik Hom,San Francisco Bay Area,null,ChIJv2gmJyCHhYARHtwavIzzxKk,37.7818373,-122.4537697,medium,thai_restaurant,https://www.prikhomsf.com/
101941,Private Dining by Sepia,Chicago,"135 N Jefferson St, Chicago, IL 60661",ChIJc8yEcsYsDogROtPnOmeb_bA,41.8840781,-87.6424892,null,event_venue,https://www.sepiachicago.com/
72685,Launderette,Austin,"2115 Holly St, Austin, TX 78702",ChIJQwHkAku0RIYR-lvYDf4FijU,30.2518902,-97.7227868,low,american_restaurant,https://launderetteaustin.com
67594,Union Restaurant,Los Angeles,"37 Union St, Pasadena, CA 91103",ChIJ6bJimnHDwoARLVTrXTHBoVY,34.1469979,-118.1496377,medium,italian_restaurant,http://www.unionpasadena.com
107879,À L'ouest,San Diego,"3002 University Ave, San Diego, CA 92104",ChIJ4ZAEFABV2YARvRNfh9U_wtI,32.7486502,-117.1299517,high,french_restaurant,https://alouestsd.com/
94486,Rioja,Denver,"1431 Larimer St, Denver, CO 80202",ChIJD6avbcV4bIcRTCc7gSIwm-0,39.7479417,-104.9994667,null,restaurant,http://www.riojadenver.com/
39525,Albi,"Washington, DC","1346 4th St SE, Washington, DC 20003",ChIJ240L8N25t4kRCoGiQ2-21bI,38.8741942,-77.0002617,high,middle_eastern_restaurant,https://www.albidc.com/
103650,Chicago Cut Steakhouse,Chicago,"300 N La Salle Dr, Chicago, IL 60654",ChIJu-BeUQAtDogRvGGTz-D3ujk,41.8882450,-87.6330981,null,restaurant,null
75007,Itamae,Miami,"3225 NE 1st Ave, Miami, FL 33137",ChIJZ0Dl11ax2YgRlEIBjDFwpGA,25.8071992,-80.1928890,high,japanese_restaurant,http://www.itamaeao.com
68517,Ometeo,"Washington, DC","1640 Capital One Dr, Tysons, VA 22102",ChIJ-bceLn9LtokR2p6DBWWZ4UM,38.9254420,-77.2126698,medium,american_restaurant,http://ometeotexmex.com
97776,The Yale Club of New York City,New York City,"50 Vanderbilt Ave, New York, NY 10017",ChIJwWEH_AFZwokRhh1zaQklMQw,40.7540226,-73.9774703,null,club,https://www.yaleclubnyc.org/
73746,Maydan,"Washington, DC","1346 Florida Ave NW, Washington, DC 20009",ChIJuRQJIue3t4kR4aTvgqKSRg0,38.9197824,-77.0309582,high,middle_eastern_restaurant,https://meetatmaydan.com/washington-dc
100816,Elcielo Restaurant New York City,New York City,"1227 Broadway, New York, NY 10001",ChIJpWRCrahZwokRzy_4smRsd3Y,40.7465628,-73.9888768,high,restaurant,https://elcielo.com.co/new-york/%3Futm_source%3Dgoogle%26utm_medium%3Dmaps%26utm_campaign%3Delcielo_nyc
93592,Shiraz Kitchen & Wine Bar - White Plains,New York City,"80 Mamaroneck Ave, White Plains, NY 10601",ChIJ6S30J-mVwokRd2qst9uX9mY,41.0307019,-73.7661408,medium,mediterranean_restaurant,https://www.shirazkitchen.com
102245,"The Line Hotel, Los Angeles",Los Angeles,"3515 Wilshire Blvd, Los Angeles, CA 90010",ChIJEz1I84K4woARzSOwF86sb5c,34.0621465,-118.3010175,null,hotel,https://www.thelinehotel.com/los-angeles/
72012,Corridor 109,Los Angeles,"641 Western Ave, Los Angeles, CA 90004",ChIJo_avB77HwoAR6KembIfXRCk,34.0829747,-118.3096191,high,seafood_restaurant,https://www.corridor109.com/
4322,Caviar Russe,New York City,"538 Madison Ave, Fl 2, New York, NY 10022",ChIJmQisBftYwokRQBBSSiPmF_k,40.7607500,-73.9737900,high,restaurant,https://www.caviarrusse.com/restaurant/new-york
69386,The Original Ninfa's on Navigation,Houston,null,ChIJeejHW9u-QIYR2xQC_Nj9vi8,29.7569104,-95.3425357,low,mexican_restaurant,http://ninfas.com/ninfas-on-navigation
24270,Barclays Center,New York City,null,ChIJo3lEaa5bwokRnuZS2oWTlLk,40.6825756,-73.9751602,null,arena,https://www.barclayscenter.com
70586,The Brothers Sushi Woodland Hills,Los Angeles,null,ChIJIWGWwLSfwoARZIgfhtnSQsk,34.1677790,-118.5982631,high,sushi_restaurant,http://www.thebrotherssushi.com
44095,Bonnie's,New York City,"398 Manhattan Ave, Brooklyn, NY 11211",ChIJbQc9ABZZwokRMAK6C-Ekxg4,40.7178057,-73.9464373,low,chinese_restaurant,https://www.bonniesbrooklyn.com
40472,Frances,San Francisco Bay Area,"3870 17th St, San Francisco, CA 94114",ChIJky2knBt-j4ARXAdR3-GAWM8,37.7627682,-122.4322517,high,restaurant,http://frances-sf.com
104750,Joujou,San Francisco Bay Area,"65 Division St, San Francisco, CA 94103",ChIJO881EAB_j4ARSOzNf5RzCtc,37.7696736,-122.4038347,null,french_restaurant,null
73579,Juniper & Ivy,San Diego,"2228 Kettner Blvd, San Diego, CA 92101",ChIJU0G2erNU2YAR9XScAoqtvgU,32.7274546,-117.1711882,medium,new_american_restaurant,https://www.juniperandivy.com
41073,Elio's,New York City,"1621 2nd Ave, New York, NY 10028",ChIJtcTkkrtYwokRav-iyD-cV_Y,40.7768389,-73.9528586,high,italian_restaurant,http://eliosrestaurant.com
100471,Darling,Los Angeles,"631 N Robertson Blvd, West Hollywood, CA 90069",ChIJTTI5GQC_woARGhe3mmTP-Qk,34.0817399,-118.3859120,null,american_restaurant,https://darling.la/
70991,Gris-Gris,New Orleans,"1800 Magazine St, New Orleans, LA 70130",ChIJk6bGlcSnIIYRahN2bQAvLsw,29.9317729,-90.0733810,null,southern_restaurant_us,http://grisgrisnola.com/
108744,The Tzuco,Chicago,"720 N State St, Chicago, IL 60654, United States",ChIJ6WN3LkvTD4gRTXjLu5f5udU,41.8950247,-87.6288975,null,mexican_restaurant,https://www.tzuco.com/
67094,Da Gama,Houston,"600 N Shepherd Dr Suite 520, Houston, TX 77007",ChIJ2zndOdfHQIYRut06SNDTzOo,29.7831090,-95.4078913,medium,modern_indian_restaurant,https://www.dagamahtx.com/
99067,Barbuto Brooklyn,New York City,"60 Furman St, Brooklyn, NY 11201, United States",ChIJ60KUCphbwokRXWseK7A_M4Y,40.7024367,-73.9955200,medium,restaurant,https://www.1hotels.com/brooklyn-bridge/taste/barbuto
41054,Noz 17,New York City,"458 W 17th St, New York, NY 10011",ChIJT4q4QIFZwokRs1nRu7_ckVI,40.7438296,-74.0065518,high,sushi_restaurant,http://noz.global/experience/noz-17
